url_cidade,codigo_cidade,cidade,uf
http://www.cptec.inpe.br/cidades/tempo/5794,5794,LUÍS EDUARDO MAGALHÃES,BA
http://www.cptec.inpe.br/cidades/tempo/5025,5025,SÃO PEDRO DA ALDEIA,RJ
http://www.cptec.inpe.br/cidades/tempo/5597,5597,VARGEM GRANDE DO SUL,SP
http://www.cptec.inpe.br/cidades/tempo/4564,4564,SANTA FILOMENA,PI
http://www.cptec.inpe.br/cidades/tempo/5683,5683,VIRGOLÂNDIA,MG
http://www.cptec.inpe.br/cidades/tempo/330,330,AIURUOCA,MG
http://www.cptec.inpe.br/cidades/tempo/891,891,BOCAINA DE MINAS,MG
http://www.cptec.inpe.br/cidades/tempo/463,463,ANÁPOLIS,GO
http://www.cptec.inpe.br/cidades/tempo/1206,1206,CAMPO LIMPO PAULISTA,SP
http://www.cptec.inpe.br/cidades/tempo/2570,2570,ITAPECERICA,MG
http://www.cptec.inpe.br/cidades/tempo/3957,3957,PIEDADE,SP
http://www.cptec.inpe.br/cidades/tempo/3751,3751,PARÁ DE MINAS,MG
http://www.cptec.inpe.br/cidades/tempo/1359,1359,CARMO DO RIO CLARO,MG
http://www.cptec.inpe.br/cidades/tempo/2244,2244,GUARINOS,GO
http://www.cptec.inpe.br/cidades/tempo/5511,5511,UBAJARA,CE
http://www.cptec.inpe.br/cidades/tempo/4979,4979,SÃO LUÍS DO PARAITINGA,SP
http://www.cptec.inpe.br/cidades/tempo/5002,5002,SÃO MIGUEL DE TAIPU,PB
http://www.cptec.inpe.br/cidades/tempo/1507,1507,CLÁUDIA,MT
http://www.cptec.inpe.br/cidades/tempo/3607,3607,NOVO PROGRESSO,PA
http://www.cptec.inpe.br/cidades/tempo/3592,3592,NOVO HORIZONTE,BA
http://www.cptec.inpe.br/cidades/tempo/5070,5070,SÃO SEPÉ,RS
http://www.cptec.inpe.br/cidades/tempo/4186,4186,PRATÂNIA,SP
http://www.cptec.inpe.br/cidades/tempo/2383,2383,ILICÍNEA,MG
http://www.cptec.inpe.br/cidades/tempo/4031,4031,PIRAQUÊ,TO
http://www.cptec.inpe.br/cidades/tempo/3938,3938,PEROLÂNDIA,GO
http://www.cptec.inpe.br/cidades/tempo/4299,4299,REGISTRO,SP
http://www.cptec.inpe.br/cidades/tempo/2308,2308,IBICOARA,BA
http://www.cptec.inpe.br/cidades/tempo/3183,3183,MASSAPÊ,CE
http://www.cptec.inpe.br/cidades/tempo/5477,5477,TUNAS DO PARANÁ,PR
http://www.cptec.inpe.br/cidades/tempo/1880,1880,ENCRUZILHADA DO SUL,RS
http://www.cptec.inpe.br/cidades/tempo/3568,3568,NOVA SERRANA,MG
http://www.cptec.inpe.br/cidades/tempo/4562,4562,SANTA FÉ DO SUL,SP
http://www.cptec.inpe.br/cidades/tempo/2127,2127,GLÓRIA DE DOURADOS,MS
http://www.cptec.inpe.br/cidades/tempo/2574,2574,ITAPEMA,SC
http://www.cptec.inpe.br/cidades/tempo/2055,2055,FRAIBURGO,SC
http://www.cptec.inpe.br/cidades/tempo/2313,2313,IBIPITANGA,BA
http://www.cptec.inpe.br/cidades/tempo/5617,5617,VASSOURAS,RJ
http://www.cptec.inpe.br/cidades/tempo/3683,3683,PACAEMBU,SP
http://www.cptec.inpe.br/cidades/tempo/604,604,ARCEBURGO,MG
http://www.cptec.inpe.br/cidades/tempo/1580,1580,CÔNEGO MARINHO,MG
http://www.cptec.inpe.br/cidades/tempo/664,664,ATILIO VIVACQUA,ES
http://www.cptec.inpe.br/cidades/tempo/543,543,ARAÇATUBA,SP
http://www.cptec.inpe.br/cidades/tempo/4606,4606,SANTA MARIA DO CAMBUCÁ,PE
http://www.cptec.inpe.br/cidades/tempo/4233,4233,PUTINGA,RS
http://www.cptec.inpe.br/cidades/tempo/369,369,ALMINO AFONSO,RN
http://www.cptec.inpe.br/cidades/tempo/3746,3746,PANTANO GRANDE,RS
http://www.cptec.inpe.br/cidades/tempo/4816,4816,SÃO FRANCISCO DE SALES,MG
http://www.cptec.inpe.br/cidades/tempo/3870,3870,PEDRA AZUL,MG
http://www.cptec.inpe.br/cidades/tempo/669,669,AUGUSTO SEVERO,RN
http://www.cptec.inpe.br/cidades/tempo/3049,3049,MÃE D´ÁGUA,PB
http://www.cptec.inpe.br/cidades/tempo/1521,1521,CODÓ,MA
http://www.cptec.inpe.br/cidades/tempo/5581,5581,VALENÇA DO PIAUÍ,PI
http://www.cptec.inpe.br/cidades/tempo/4291,4291,REDENÇÃO,PA
http://www.cptec.inpe.br/cidades/tempo/2259,2259,GURJÃO,PB
http://www.cptec.inpe.br/cidades/tempo/4320,4320,RIACHÃO DO JACUÍPE,BA
http://www.cptec.inpe.br/cidades/tempo/1517,1517,COCALINHO,MT
http://www.cptec.inpe.br/cidades/tempo/4495,4495,SALTINHO,SC
http://www.cptec.inpe.br/cidades/tempo/773,773,BARRA FUNDA,RS
http://www.cptec.inpe.br/cidades/tempo/4927,4927,SÃO JOSÉ DE PRINCESA,PB
http://www.cptec.inpe.br/cidades/tempo/2359,2359,IGARASSU,PE
http://www.cptec.inpe.br/cidades/tempo/2503,2503,ITABUNA,BA
http://www.cptec.inpe.br/cidades/tempo/712,712,BALSA NOVA,PR
http://www.cptec.inpe.br/cidades/tempo/617,617,AREIÓPOLIS,SP
http://www.cptec.inpe.br/cidades/tempo/1306,1306,CAPIVARI DE BAIXO,SC
http://www.cptec.inpe.br/cidades/tempo/890,890,BOCAINA,SP
http://www.cptec.inpe.br/cidades/tempo/1671,1671,CRICIÚMA,SC
http://www.cptec.inpe.br/cidades/tempo/2830,2830,JUCURUÇU,BA
http://www.cptec.inpe.br/cidades/tempo/2567,2567,ITAPARICA,BA
http://www.cptec.inpe.br/cidades/tempo/3799,3799,PARICONHA,AL
http://www.cptec.inpe.br/cidades/tempo/3933,3933,PERITIBA,SC
http://www.cptec.inpe.br/cidades/tempo/870,870,BOA ESPERANÇA,MG
http://www.cptec.inpe.br/cidades/tempo/1564,1564,CONCEIÇÃO DO LAGO-AÇU,MA
http://www.cptec.inpe.br/cidades/tempo/4115,4115,PORANGATU,GO
http://www.cptec.inpe.br/cidades/tempo/5882,5882,SERRA DA CANASTRA,MG
http://www.cptec.inpe.br/cidades/tempo/5463,5463,TRIUNFO POTIGUAR,RN
http://www.cptec.inpe.br/cidades/tempo/1406,1406,CATALÃO,GO
http://www.cptec.inpe.br/cidades/tempo/1343,1343,CARIRÉ,CE
http://www.cptec.inpe.br/cidades/tempo/4481,4481,SALETE,SC
http://www.cptec.inpe.br/cidades/tempo/3552,3552,NOVA PETRÓPOLIS,RS
http://www.cptec.inpe.br/cidades/tempo/2498,2498,ITABI,SE
http://www.cptec.inpe.br/cidades/tempo/2167,2167,GRACHO CARDOSO,SE
http://www.cptec.inpe.br/cidades/tempo/754,754,BARRA DE SÃO FRANCISCO,ES
http://www.cptec.inpe.br/cidades/tempo/3025,3025,MACAÉ,RJ
http://www.cptec.inpe.br/cidades/tempo/1413,1413,CATENDE,PE
http://www.cptec.inpe.br/cidades/tempo/564,564,ARAGUATINS,TO
http://www.cptec.inpe.br/cidades/tempo/3702,3702,PAINEL,SC
http://www.cptec.inpe.br/cidades/tempo/4428,4428,ROCA SALES,RS
http://www.cptec.inpe.br/cidades/tempo/4717,4717,SANTO ANTÔNIO DO AMPARO,MG
http://www.cptec.inpe.br/cidades/tempo/3001,3001,LUCÉLIA,SP
http://www.cptec.inpe.br/cidades/tempo/4429,4429,ROCHEDO,MS
http://www.cptec.inpe.br/cidades/tempo/1078,1078,CACHOEIRA DO SUL,RS
http://www.cptec.inpe.br/cidades/tempo/5766,5766,SANTA CECÍLIA DO SUL,RS
http://www.cptec.inpe.br/cidades/tempo/2736,2736,JAQUEIRA,PE
http://www.cptec.inpe.br/cidades/tempo/3063,3063,MAJOR ISIDORO,AL
http://www.cptec.inpe.br/cidades/tempo/3348,3348,MONTE NEGRO,RO
http://www.cptec.inpe.br/cidades/tempo/4500,4500,SALTO DO ITARARÉ,PR
http://www.cptec.inpe.br/cidades/tempo/3279,3279,MIRANDA,MS
http://www.cptec.inpe.br/cidades/tempo/4893,4893,SÃO JOÃO DO SABUGI,RN
http://www.cptec.inpe.br/cidades/tempo/3904,3904,PEDRO LAURENTINO,PI
http://www.cptec.inpe.br/cidades/tempo/1719,1719,CUMBE,SE
http://www.cptec.inpe.br/cidades/tempo/2111,2111,GENERAL CÂMARA,RS
http://www.cptec.inpe.br/cidades/tempo/4385,4385,RIO DO FOGO,RN
http://www.cptec.inpe.br/cidades/tempo/3466,3466,NONOAI,RS
http://www.cptec.inpe.br/cidades/tempo/3004,3004,LUCIARA,MT
http://www.cptec.inpe.br/cidades/tempo/2417,2417,INHANGAPI,PA
http://www.cptec.inpe.br/cidades/tempo/4287,4287,REBOUÇAS,PR
http://www.cptec.inpe.br/cidades/tempo/4869,4869,SÃO JOÃO DAS MISSÕES,MG
http://www.cptec.inpe.br/cidades/tempo/3752,3752,PARACAMBI,RJ
http://www.cptec.inpe.br/cidades/tempo/3566,3566,NOVA SANTA RITA,RS
http://www.cptec.inpe.br/cidades/tempo/2555,2555,ITAMONTE,MG
http://www.cptec.inpe.br/cidades/tempo/3021,3021,LUZERNA,SC
http://www.cptec.inpe.br/cidades/tempo/1455,1455,CERRO AZUL,PR
http://www.cptec.inpe.br/cidades/tempo/1631,1631,CORONEL PACHECO,MG
http://www.cptec.inpe.br/cidades/tempo/1114,1114,CAIÇARA,PB
http://www.cptec.inpe.br/cidades/tempo/1868,1868,ELISEU MARTINS,PI
http://www.cptec.inpe.br/cidades/tempo/5831,5831,SANTA ANA,PA
http://www.cptec.inpe.br/cidades/tempo/4369,4369,RIO BRANCO,MT
http://www.cptec.inpe.br/cidades/tempo/5344,5344,TASSO FRAGOSO,MA
http://www.cptec.inpe.br/cidades/tempo/1979,1979,FEIRA NOVA,SE
http://www.cptec.inpe.br/cidades/tempo/5187,5187,SERRITA,PE
http://www.cptec.inpe.br/cidades/tempo/2923,2923,LAJEADO DO BUGRE,RS
http://www.cptec.inpe.br/cidades/tempo/4964,4964,SÃO JOSÉ DOS CORDEIROS,PB
http://www.cptec.inpe.br/cidades/tempo/713,713,BÁLSAMO,SP
http://www.cptec.inpe.br/cidades/tempo/1183,1183,CAMPINAS DO PIAUÍ,PI
http://www.cptec.inpe.br/cidades/tempo/3843,3843,PAU DOS FERROS,RN
http://www.cptec.inpe.br/cidades/tempo/1338,1338,CARIACICA,ES
http://www.cptec.inpe.br/cidades/tempo/5857,5857,TERMAS DE IBIRÁ,SP
http://www.cptec.inpe.br/cidades/tempo/1687,1687,CRISTINO CASTRO,PI
http://www.cptec.inpe.br/cidades/tempo/1698,1698,CRUZ MACHADO,PR
http://www.cptec.inpe.br/cidades/tempo/1927,1927,ESTAÇÃO,RS
http://www.cptec.inpe.br/cidades/tempo/262,262,ACAIACA,MG
http://www.cptec.inpe.br/cidades/tempo/2958,2958,LEANDRO FERREIRA,MG
http://www.cptec.inpe.br/cidades/tempo/5461,5461,TRIUNFO,PE
http://www.cptec.inpe.br/cidades/tempo/1758,1758,DENISE,MT
http://www.cptec.inpe.br/cidades/tempo/4141,4141,PORTO FELIZ,SP
http://www.cptec.inpe.br/cidades/tempo/710,710,BALNEÁRIO GAIVOTA,SC
http://www.cptec.inpe.br/cidades/tempo/4508,4508,SAMBAÍBA,MA
http://www.cptec.inpe.br/cidades/tempo/865,865,BIRITIBA-MIRIM,SP
http://www.cptec.inpe.br/cidades/tempo/1585,1585,CONGONHAS,MG
http://www.cptec.inpe.br/cidades/tempo/4409,4409,RIO PARDO,RS
http://www.cptec.inpe.br/cidades/tempo/4036,4036,PIRAÚBA,MG
http://www.cptec.inpe.br/cidades/tempo/2161,2161,GOVERNADOR MANGABEIRA,BA
http://www.cptec.inpe.br/cidades/tempo/2611,2611,ITAQUITINGA,PE
http://www.cptec.inpe.br/cidades/tempo/2505,2505,ITACAMBIRA,MG
http://www.cptec.inpe.br/cidades/tempo/5448,5448,TRÊS MARIAS,MG
http://www.cptec.inpe.br/cidades/tempo/3528,3528,NOVA ITABERABA,SC
http://www.cptec.inpe.br/cidades/tempo/1370,1370,CARNEIROS,AL
http://www.cptec.inpe.br/cidades/tempo/1704,1704,CRUZEIRO DO SUL,AC
http://www.cptec.inpe.br/cidades/tempo/4961,4961,SÃO JOSÉ DOS AUSENTES,RS
http://www.cptec.inpe.br/cidades/tempo/1464,1464,CEZARINA,GO
http://www.cptec.inpe.br/cidades/tempo/1274,1274,CANUTAMA,AM
http://www.cptec.inpe.br/cidades/tempo/676,676,AURORA DO PARÁ,PA
http://www.cptec.inpe.br/cidades/tempo/5480,5480,TUPÃ,SP
http://www.cptec.inpe.br/cidades/tempo/4136,4136,PORTO DE PEDRAS,AL
http://www.cptec.inpe.br/cidades/tempo/4032,4032,PIRASSUNUNGA,SP
http://www.cptec.inpe.br/cidades/tempo/1707,1707,CRUZETA,RN
http://www.cptec.inpe.br/cidades/tempo/935,935,BOM SUCESSO,MG
http://www.cptec.inpe.br/cidades/tempo/912,912,BOM JESUS,RS
http://www.cptec.inpe.br/cidades/tempo/2182,2182,GROSSOS,RN
http://www.cptec.inpe.br/cidades/tempo/1335,1335,CAREAÇU,MG
http://www.cptec.inpe.br/cidades/tempo/4884,4884,SÃO JOÃO DO OESTE,SC
http://www.cptec.inpe.br/cidades/tempo/5533,5533,UMIRIM,CE
http://www.cptec.inpe.br/cidades/tempo/5505,5505,UARINI,AM
http://www.cptec.inpe.br/cidades/tempo/5079,5079,SÃO VALENTIM DO SUL,RS
http://www.cptec.inpe.br/cidades/tempo/2479,2479,IRATI,PR
http://www.cptec.inpe.br/cidades/tempo/3887,3887,PEDRAS DE FOGO,PB
http://www.cptec.inpe.br/cidades/tempo/1568,1568,CONCEIÇÃO DO TOCANTINS,TO
http://www.cptec.inpe.br/cidades/tempo/979,979,BRÁS PIRES,MG
http://www.cptec.inpe.br/cidades/tempo/302,302,ÁGUA FRIA,BA
http://www.cptec.inpe.br/cidades/tempo/4143,4143,PORTO FIRME,MG
http://www.cptec.inpe.br/cidades/tempo/3561,3561,NOVA ROMA DO SUL,RS
http://www.cptec.inpe.br/cidades/tempo/4761,4761,SÃO BENTO DO TRAIRI,RN
http://www.cptec.inpe.br/cidades/tempo/1641,1641,CORRENTE,PI
http://www.cptec.inpe.br/cidades/tempo/5711,5711,WENCESLAU BRAZ,PR
http://www.cptec.inpe.br/cidades/tempo/4626,4626,SANTA RITA DO ARAGUAIA,GO
http://www.cptec.inpe.br/cidades/tempo/1967,1967,FAXINAL,PR
http://www.cptec.inpe.br/cidades/tempo/2208,2208,GUAPORÉ,RS
http://www.cptec.inpe.br/cidades/tempo/691,691,BACURITUBA,MA
http://www.cptec.inpe.br/cidades/tempo/1350,1350,CARLOS CHAGAS,MG
http://www.cptec.inpe.br/cidades/tempo/2384,2384,ILÓPOLIS,RS
http://www.cptec.inpe.br/cidades/tempo/2810,2810,JORDÃO,AC
http://www.cptec.inpe.br/cidades/tempo/3303,3303,MOGI GUAÇU,SP
http://www.cptec.inpe.br/cidades/tempo/5172,5172,SERRA NEGRA DO NORTE,RN
http://www.cptec.inpe.br/cidades/tempo/2486,2486,IRUPI,ES
http://www.cptec.inpe.br/cidades/tempo/3612,3612,NOVO TRIUNFO,BA
http://www.cptec.inpe.br/cidades/tempo/3997,3997,PINHEIRO PRETO,SC
http://www.cptec.inpe.br/cidades/tempo/2979,2979,LIMOEIRO DO NORTE,CE
http://www.cptec.inpe.br/cidades/tempo/1693,1693,CRUCILÂNDIA,MG
http://www.cptec.inpe.br/cidades/tempo/1667,1667,CRATEÚS,CE
http://www.cptec.inpe.br/cidades/tempo/299,299,ÁGUA DOCE,SC
http://www.cptec.inpe.br/cidades/tempo/3808,3808,PARNAMIRIM,PE
http://www.cptec.inpe.br/cidades/tempo/383,383,ALTEROSA,MG
http://www.cptec.inpe.br/cidades/tempo/5805,5805,CRUZEIRO,DF
http://www.cptec.inpe.br/cidades/tempo/2639,2639,ITIRAPUÃ,SP
http://www.cptec.inpe.br/cidades/tempo/3888,3888,PEDRAS DE MARIA DA CRUZ,MG
http://www.cptec.inpe.br/cidades/tempo/4661,4661,SANTALUZ,BA
http://www.cptec.inpe.br/cidades/tempo/4327,4327,RIACHO DE SANTANA,BA
http://www.cptec.inpe.br/cidades/tempo/4477,4477,SALDANHA MARINHO,RS
http://www.cptec.inpe.br/cidades/tempo/1792,1792,DIVINÓPOLIS,MG
http://www.cptec.inpe.br/cidades/tempo/2447,2447,IPIXUNA,AM
http://www.cptec.inpe.br/cidades/tempo/5219,5219,SIMÕES FILHO,BA
http://www.cptec.inpe.br/cidades/tempo/1039,1039,BURITINÓPOLIS,GO
http://www.cptec.inpe.br/cidades/tempo/3045,3045,MADALENA,CE
http://www.cptec.inpe.br/cidades/tempo/1950,1950,EXTREMA,MG
http://www.cptec.inpe.br/cidades/tempo/4639,4639,SANTA ROSA DE VITERBO,SP
http://www.cptec.inpe.br/cidades/tempo/1635,1635,CÓRREGO DANTA,MG
http://www.cptec.inpe.br/cidades/tempo/5568,5568,URUPEMA,SC
http://www.cptec.inpe.br/cidades/tempo/1572,1572,CONCÓRDIA,SC
http://www.cptec.inpe.br/cidades/tempo/4758,4758,SÃO BENTO DO SAPUCAÍ,SP
http://www.cptec.inpe.br/cidades/tempo/929,929,BOM PRINCÍPIO DO PIAUÍ,PI
http://www.cptec.inpe.br/cidades/tempo/3234,3234,MEDINA,MG
http://www.cptec.inpe.br/cidades/tempo/2506,2506,ITACARAMBI,MG
http://www.cptec.inpe.br/cidades/tempo/5541,5541,UNIÃO DO OESTE,SC
http://www.cptec.inpe.br/cidades/tempo/2533,2533,ITAJÁ,RN
http://www.cptec.inpe.br/cidades/tempo/4199,4199,PRESIDENTE JÂNIO QUADROS,BA
http://www.cptec.inpe.br/cidades/tempo/279,279,ADRIANÓPOLIS,PR
http://www.cptec.inpe.br/cidades/tempo/1606,1606,CORDILHEIRA ALTA,SC
http://www.cptec.inpe.br/cidades/tempo/2942,2942,LARANJAL,PR
http://www.cptec.inpe.br/cidades/tempo/4813,4813,SÃO FRANCISCO DE ITABAPOANA,RJ
http://www.cptec.inpe.br/cidades/tempo/4540,4540,SANTA CRUZ DA BAIXA VERDE,PE
http://www.cptec.inpe.br/cidades/tempo/716,716,BANABUIÚ,CE
http://www.cptec.inpe.br/cidades/tempo/3604,3604,NOVO ORIENTE DE MINAS,MG
http://www.cptec.inpe.br/cidades/tempo/4969,4969,SÃO LEOPOLDO,RS
http://www.cptec.inpe.br/cidades/tempo/1812,1812,DOM ELISEU,PA
http://www.cptec.inpe.br/cidades/tempo/972,972,BRAÇO DO NORTE,SC
http://www.cptec.inpe.br/cidades/tempo/1213,1213,CAMPO REDONDO,RN
http://www.cptec.inpe.br/cidades/tempo/936,936,BOM SUCESSO,PR
http://www.cptec.inpe.br/cidades/tempo/1555,1555,CONCEIÇÃO DAS PEDRAS,MG
http://www.cptec.inpe.br/cidades/tempo/5519,5519,UBIRATÃ,PR
http://www.cptec.inpe.br/cidades/tempo/876,876,BOA VENTURA,PB
http://www.cptec.inpe.br/cidades/tempo/598,598,ARATUBA,CE
http://www.cptec.inpe.br/cidades/tempo/1902,1902,ERMO,SC
http://www.cptec.inpe.br/cidades/tempo/5251,5251,SORRISO,MT
http://www.cptec.inpe.br/cidades/tempo/4597,4597,SANTA MARGARIDA,MG
http://www.cptec.inpe.br/cidades/tempo/546,546,ARACOIABA,CE
http://www.cptec.inpe.br/cidades/tempo/4413,4413,RIO PRETO,MG
http://www.cptec.inpe.br/cidades/tempo/758,758,BARRA DO CHAPÉU,SP
http://www.cptec.inpe.br/cidades/tempo/5055,5055,SÃO SEBASTIÃO DA GRAMA,SP
http://www.cptec.inpe.br/cidades/tempo/3886,3886,PEDRÃO,BA
http://www.cptec.inpe.br/cidades/tempo/3521,3521,NOVA HARTZ,RS
http://www.cptec.inpe.br/cidades/tempo/5458,5458,TRINDADE,GO
http://www.cptec.inpe.br/cidades/tempo/4832,4832,SÃO GERALDO DA PIEDADE,MG
http://www.cptec.inpe.br/cidades/tempo/2490,2490,ITAARA,RS
http://www.cptec.inpe.br/cidades/tempo/451,451,AMPARO DE SÃO FRANCISCO,SE
http://www.cptec.inpe.br/cidades/tempo/611,611,AREIA,PB
http://www.cptec.inpe.br/cidades/tempo/3511,3511,NOVA ESPERANÇA DO SUL,RS
http://www.cptec.inpe.br/cidades/tempo/1609,1609,COREAÚ,CE
http://www.cptec.inpe.br/cidades/tempo/5363,5363,TENÓRIO,PB
http://www.cptec.inpe.br/cidades/tempo/4905,4905,SÃO JORGE,RS
http://www.cptec.inpe.br/cidades/tempo/1755,1755,DELMIRO GOUVEIA,AL
http://www.cptec.inpe.br/cidades/tempo/645,645,ARVOREDO,SC
http://www.cptec.inpe.br/cidades/tempo/4988,4988,SÃO MANUEL,SP
http://www.cptec.inpe.br/cidades/tempo/1372,1372,CAROLINA,MA
http://www.cptec.inpe.br/cidades/tempo/2779,2779,JERUMENHA,PI
http://www.cptec.inpe.br/cidades/tempo/4933,4933,SÃO JOSÉ DO BONFIM,PB
http://www.cptec.inpe.br/cidades/tempo/5424,5424,TORRES,RS
http://www.cptec.inpe.br/cidades/tempo/1926,1926,ESPUMOSO,RS
http://www.cptec.inpe.br/cidades/tempo/408,408,ALTO RIO DOCE,MG
http://www.cptec.inpe.br/cidades/tempo/5046,5046,SÃO ROQUE,SP
http://www.cptec.inpe.br/cidades/tempo/5234,5234,SOBRADINHO,BA
http://www.cptec.inpe.br/cidades/tempo/4406,4406,RIO NOVO,MG
http://www.cptec.inpe.br/cidades/tempo/3535,3535,NOVA MAMORÉ,RO
http://www.cptec.inpe.br/cidades/tempo/4082,4082,POLONI,SP
http://www.cptec.inpe.br/cidades/tempo/3743,3743,PANCAS,ES
http://www.cptec.inpe.br/cidades/tempo/1659,1659,COTIPORÃ,RS
http://www.cptec.inpe.br/cidades/tempo/2017,2017,FLORES DA CUNHA,RS
http://www.cptec.inpe.br/cidades/tempo/3971,3971,PIMENTA,MG
http://www.cptec.inpe.br/cidades/tempo/810,810,BELA VISTA,MS
http://www.cptec.inpe.br/cidades/tempo/1579,1579,CONDOR,RS
http://www.cptec.inpe.br/cidades/tempo/5009,5009,SÃO MIGUEL DO GUAPORÉ,RO
http://www.cptec.inpe.br/cidades/tempo/2135,2135,GOIANÁ,MG
http://www.cptec.inpe.br/cidades/tempo/5672,5672,VILA PAVÃO,ES
http://www.cptec.inpe.br/cidades/tempo/1208,1208,CAMPO MAIOR,PI
http://www.cptec.inpe.br/cidades/tempo/4268,4268,QUIXABÁ,PE
http://www.cptec.inpe.br/cidades/tempo/5584,5584,VALINHOS,SP
http://www.cptec.inpe.br/cidades/tempo/1165,1165,CAMOCIM DE SÃO FÉLIX,PE
http://www.cptec.inpe.br/cidades/tempo/5513,5513,UBARANA,SP
http://www.cptec.inpe.br/cidades/tempo/5703,5703,VOLTA REDONDA,RJ
http://www.cptec.inpe.br/cidades/tempo/2407,2407,INDIANÓPOLIS,PR
http://www.cptec.inpe.br/cidades/tempo/3968,3968,PILÕES,RN
http://www.cptec.inpe.br/cidades/tempo/2772,2772,JEQUITAÍ,MG
http://www.cptec.inpe.br/cidades/tempo/3284,3284,MIRANORTE,TO
http://www.cptec.inpe.br/cidades/tempo/2392,2392,IMBUIA,SC
http://www.cptec.inpe.br/cidades/tempo/4083,4083,POMBAL,PB
http://www.cptec.inpe.br/cidades/tempo/4614,4614,SANTA MARIANA,PR
http://www.cptec.inpe.br/cidades/tempo/2352,2352,IGARACY,PB
http://www.cptec.inpe.br/cidades/tempo/4319,4319,RIACHÃO DO DANTAS,SE
http://www.cptec.inpe.br/cidades/tempo/4263,4263,QUIRINÓPOLIS,GO
http://www.cptec.inpe.br/cidades/tempo/259,259,ABRE CAMPO,MG
http://www.cptec.inpe.br/cidades/tempo/3074,3074,MAMBAÍ,GO
http://www.cptec.inpe.br/cidades/tempo/1031,1031,BURITI,MA
http://www.cptec.inpe.br/cidades/tempo/4388,4388,RIO DO SUL,SC
http://www.cptec.inpe.br/cidades/tempo/4475,4475,SAGRES,SP
http://www.cptec.inpe.br/cidades/tempo/4684,4684,SANTANA DO PARAÍSO,MG
http://www.cptec.inpe.br/cidades/tempo/5701,5701,VITORINO FREIRE,MA
http://www.cptec.inpe.br/cidades/tempo/4326,4326,RIACHO DE SANTANA,RN
http://www.cptec.inpe.br/cidades/tempo/2554,2554,ITAMOGI,MG
http://www.cptec.inpe.br/cidades/tempo/5638,5638,VERMELHO NOVO,MG
http://www.cptec.inpe.br/cidades/tempo/561,561,ARAGUANÃ,TO
http://www.cptec.inpe.br/cidades/tempo/1192,1192,CAMPO BELO,MG
http://www.cptec.inpe.br/cidades/tempo/1097,1097,CACULÉ,BA
http://www.cptec.inpe.br/cidades/tempo/4332,4332,RIACHUELO,RN
http://www.cptec.inpe.br/cidades/tempo/5093,5093,SAPOPEMA,PR
http://www.cptec.inpe.br/cidades/tempo/1993,1993,FERNANDO PEDROZA,RN
http://www.cptec.inpe.br/cidades/tempo/247,247,ABADIA DE GOIÁS,GO
http://www.cptec.inpe.br/cidades/tempo/2645,2645,ITUAÇU,BA
http://www.cptec.inpe.br/cidades/tempo/1970,1970,FAXINALZINHO,RS
http://www.cptec.inpe.br/cidades/tempo/1272,1272,CANTO DO BURITI,PI
http://www.cptec.inpe.br/cidades/tempo/2642,2642,ITOBI,SP
http://www.cptec.inpe.br/cidades/tempo/4923,4923,SÃO JOSÉ DE CAIANA,PB
http://www.cptec.inpe.br/cidades/tempo/3833,3833,PATOS DE MINAS,MG
http://www.cptec.inpe.br/cidades/tempo/992,992,BRAZABRANTES,GO
http://www.cptec.inpe.br/cidades/tempo/1595,1595,CONTENDA,PR
http://www.cptec.inpe.br/cidades/tempo/5244,5244,SOLEDADE DE MINAS,MG
http://www.cptec.inpe.br/cidades/tempo/1443,1443,CENTENÁRIO DO SUL,PR
http://www.cptec.inpe.br/cidades/tempo/2661,2661,IVATÉ,PR
http://www.cptec.inpe.br/cidades/tempo/2154,2154,GOVERNADOR ARCHER,MA
http://www.cptec.inpe.br/cidades/tempo/2703,2703,JAGUARIBARA,CE
http://www.cptec.inpe.br/cidades/tempo/4749,4749,SANTOS DUMONT,MG
http://www.cptec.inpe.br/cidades/tempo/4916,4916,SÃO JOSÉ DA LAPA,MG
http://www.cptec.inpe.br/cidades/tempo/5269,5269,TABAÍ,RS
http://www.cptec.inpe.br/cidades/tempo/2765,2765,JAUPACI,GO
http://www.cptec.inpe.br/cidades/tempo/5780,5780,CURVELÂNDIA,MT
http://www.cptec.inpe.br/cidades/tempo/5030,5030,SÃO PEDRO DO BUTIÁ,RS
http://www.cptec.inpe.br/cidades/tempo/5433,5433,TRAJANO DE MORAES,RJ
http://www.cptec.inpe.br/cidades/tempo/1936,1936,ESTRELA DE ALAGOAS,AL
http://www.cptec.inpe.br/cidades/tempo/2250,2250,GUAXUPÉ,MG
http://www.cptec.inpe.br/cidades/tempo/1723,1723,CUPARAQUE,MG
http://www.cptec.inpe.br/cidades/tempo/618,618,ARENÁPOLIS,MT
http://www.cptec.inpe.br/cidades/tempo/4476,4476,SAIRÉ,PE
http://www.cptec.inpe.br/cidades/tempo/4124,4124,PORTELÂNDIA,GO
http://www.cptec.inpe.br/cidades/tempo/1279,1279,CAPÃO DA CANOA,RS
http://www.cptec.inpe.br/cidades/tempo/1771,1771,DIAMANTE DO NORTE,PR
http://www.cptec.inpe.br/cidades/tempo/396,396,ALTO DO RODRIGUES,RN
http://www.cptec.inpe.br/cidades/tempo/1189,1189,CAMPO ALEGRE DE LOURDES,BA
